Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Parental_Education_Level,Distance_from_Home,study_per_attendance,Exam_Result
19,98,0,2,1,68,1,1,1,0,1,0,0,1,0.19387755102040816,0
22,93,2,0,1,97,1,1,2,1,1,0,0,2,0.23655913978494625,1
19,96,1,1,0,64,1,1,1,1,1,0,0,2,0.19791666666666666,0
22,93,2,1,0,79,1,1,2,1,2,2,2,2,0.23655913978494625,1
17,78,1,1,1,65,0,1,1,1,2,0,0,1,0.21794871794871795,0
5,70,2,2,1,55,1,1,3,0,1,0,0,2,0.07142857142857142,0
19,75,1,2,0,64,1,1,2,2,0,1,2,1,0.25333333333333335,0
29,61,0,1,1,74,2,1,1,1,1,0,2,1,0.47540983606557374,0
26,81,0,1,0,65,0,1,1,1,1,0,0,0,0.32098765432098764,0
26,80,1,2,1,81,1,1,0,1,1,0,1,2,0.325,0
27,81,1,1,1,97,0,1,1,1,1,0,1,2,0.3333333333333333,0
21,99,1,2,1,53,1,1,0,1,0,0,2,2,0.21212121212121213,1
21,96,2,0,0,86,0,1,1,0,2,0,1,2,0.21875,1
16,66,1,1,1,50,0,1,1,1,2,0,0,1,0.24242424242424243,0
18,75,1,0,0,50,1,1,4,0,1,2,2,2,0.24,0
24,77,2,1,1,57,1,1,3,1,2,2,1,0,0.3116883116883117,1
27,74,1,1,1,74,1,1,2,1,2,0,1,0,0.36486486486486486,0
19,92,2,1,1,52,1,1,3,2,1,2,0,2,0.20652173913043478,0
17,81,1,2,0,86,1,1,1,1,1,0,2,2,0.20987654320987653,0
20,83,1,1,0,51,1,1,2,0,2,1,2,2,0.24096385542168675,0
24,94,0,1,1,75,0,1,1,0,2,1,0,2,0.2553191489361702,0
11,92,2,2,1,84,1,1,2,0,0,1,0,2,0.11956521739130435,0
6,65,2,2,0,62,1,0,3,0,0,0,0,2,0.09230769230769231,0
17,89,2,0,1,79,1,0,0,1,1,2,1,2,0.19101123595505617,0
13,77,1,2,1,63,0,1,0,2,0,2,0,1,0.16883116883116883,0
17,72,2,2,1,61,0,1,1,1,1,1,0,2,0.2361111111111111,0
19,62,1,1,0,91,0,1,1,0,1,2,1,2,0.3064516129032258,0
17,79,1,1,0,67,0,1,1,0,1,2,0,2,0.21518987341772153,0
29,74,2,1,1,91,2,1,3,0,2,2,1,0,0.3918918918918919,1
22,70,0,1,1,61,2,1,1,0,1,1,1,1,0.3142857142857143,0
22,88,1,1,0,68,1,0,2,1,1,0,0,2,0.25,0
24,91,1,1,1,55,0,1,0,1,0,0,1,1,0.26373626373626374,0
13,70,2,2,1,75,2,1,1,2,1,2,2,1,0.18571428571428572,0
26,62,1,1,1,69,1,1,2,1,2,2,1,1,0.41935483870967744,0
20,94,1,1,1,50,0,1,1,0,2,1,2,2,0.2127659574468085,0
24,60,2,2,0,73,1,1,1,0,1,2,2,1,0.4,0
14,97,1,1,1,54,1,1,3,1,1,1,1,2,0.14432989690721648,0
11,85,1,1,1,92,0,1,2,1,1,1,0,0,0.12941176470588237,0
25,73,1,1,1,75,0,1,0,1,1,2,1,2,0.3424657534246575,0
22,70,2,0,0,85,1,1,0,2,1,1,0,0,0.3142857142857143,0
15,60,0,2,0,91,0,1,0,0,1,1,1,0,0.25,0
15,69,1,1,1,53,0,0,0,2,1,1,0,2,0.21739130434782608,0
27,66,0,2,0,67,0,1,1,2,2,1,1,0,0.4090909090909091,0
13,84,1,1,1,51,2,1,0,0,1,1,0,2,0.15476190476190477,0
30,67,1,2,0,52,1,1,1,0,1,0,0,2,0.44776119402985076,0
15,81,1,1,1,52,1,1,0,1,1,0,2,2,0.18518518518518517,0
24,84,1,1,1,74,1,1,2,1,2,2,0,0,0.2857142857142857,0
18,72,2,2,1,73,1,1,0,1,1,2,0,2,0.25,0
17,61,2,1,0,63,0,1,1,1,1,2,1,1,0.2786885245901639,0
19,61,1,0,0,62,1,1,2,1,1,0,0,0,0.3114754098360656,0
20,90,0,1,0,65,0,0,4,0,2,2,1,1,0.2222222222222222,0
14,73,1,2,1,82,1,1,1,1,1,1,0,2,0.1917808219178082,0
24,92,2,2,0,85,2,1,0,1,1,2,1,2,0.2608695652173913,1
17,77,1,1,1,67,0,1,1,0,1,2,1,2,0.22077922077922077,0
14,81,0,1,0,71,0,1,1,0,2,0,2,2,0.1728395061728395,0
5,89,1,1,1,76,2,1,2,1,1,0,1,2,0.056179775280898875,0
19,71,1,1,0,57,1,1,2,1,2,2,0,1,0.2676056338028169,0
34,65,1,1,1,62,2,1,0,1,2,1,0,2,0.5230769230769231,0
25,82,1,1,1,86,1,0,0,0,0,2,0,2,0.3048780487804878,0
20,73,1,1,0,99,0,1,1,1,1,2,0,2,0.273972602739726,0
18,78,1,2,1,85,2,1,1,0,2,1,2,2,0.23076923076923078,0
20,86,1,0,1,53,1,1,1,0,2,1,0,2,0.23255813953488372,0
23,80,0,0,1,57,1,1,1,0,1,0,2,2,0.2875,0
13,85,2,0,1,72,1,1,2,0,1,2,1,1,0.15294117647058825,0
27,82,1,1,1,87,0,0,2,0,2,2,0,2,0.32926829268292684,0
24,90,1,1,0,58,1,1,2,0,1,0,2,2,0.26666666666666666,0
24,88,1,0,1,88,1,1,2,1,2,0,2,1,0.2727272727272727,1
23,81,2,1,0,78,2,1,4,0,0,2,0,1,0.2839506172839506,0
20,87,1,1,0,89,0,1,2,1,1,0,0,1,0.22988505747126436,0
24,95,2,2,1,78,1,1,2,0,2,1,2,0,0.25263157894736843,1
24,77,1,2,0,80,2,1,1,0,2,2,0,1,0.3116883116883117,0
18,77,1,1,1,62,0,1,2,2,1,0,1,2,0.23376623376623376,0
17,91,1,0,1,86,0,1,1,1,1,0,2,1,0.18681318681318682,0
21,83,1,0,1,92,0,1,2,1,1,1,0,2,0.25301204819277107,0
29,63,1,2,1,94,1,1,0,1,2,2,2,2,0.4603174603174603,0
13,96,1,1,0,51,1,1,1,0,0,2,2,2,0.13541666666666666,0
11,61,1,0,1,81,2,1,5,1,0,2,0,2,0.18032786885245902,0
21,90,1,1,0,99,1,1,2,0,1,1,1,2,0.23333333333333334,0
20,90,2,2,0,79,1,1,2,0,1,1,0,2,0.2222222222222222,0
21,98,1,1,1,59,2,0,3,1,1,0,1,2,0.21428571428571427,0
21,62,1,1,0,94,0,1,1,0,2,2,1,1,0.3387096774193548,0
19,84,2,1,0,63,1,1,0,0,1,1,1,0,0.2261904761904762,0
29,77,1,1,0,52,1,1,5,0,1,2,1,2,0.37662337662337664,0
10,73,0,2,1,72,0,1,1,0,2,2,1,1,0.136986301369863,0
15,64,2,2,1,55,2,1,1,1,0,0,1,2,0.234375,0
19,83,1,2,1,56,1,1,1,1,0,2,1,0,0.2289156626506024,0
10,79,2,1,0,73,2,0,1,0,0,0,0,2,0.12658227848101267,0
19,64,0,1,1,81,2,1,0,1,2,0,0,2,0.296875,0
30,84,0,1,0,95,1,1,2,2,2,1,1,2,0.35714285714285715,1
20,90,0,1,0,85,2,0,3,0,2,0,1,2,0.2222222222222222,0
21,91,1,2,1,92,1,1,5,0,1,1,0,2,0.23076923076923078,1
12,96,0,1,1,71,2,1,2,1,1,2,1,2,0.125,0
16,76,0,1,0,66,0,1,1,1,1,0,2,2,0.21052631578947367,0
18,98,2,2,1,80,0,1,3,0,1,0,1,2,0.1836734693877551,1
18,95,2,2,1,85,0,1,2,0,2,2,1,2,0.18947368421052632,1
28,72,2,1,1,78,0,0,5,1,0,1,1,0,0.3888888888888889,0
23,66,2,0,1,63,1,1,0,0,1,1,1,2,0.3484848484848485,0
13,77,1,1,1,68,0,1,3,2,1,0,0,2,0.16883116883116883,0
21,76,2,2,1,72,0,1,1,0,2,0,0,1,0.27631578947368424,0
23,83,1,1,1,51,0,1,3,1,2,0,1,1,0.27710843373493976,0
29,90,2,0,1,76,0,1,1,1,0,2,0,1,0.32222222222222224,1
14,80,1,1,1,88,1,1,1,1,1,0,0,2,0.175,0
15,64,2,1,0,59,0,1,0,0,1,0,0,2,0.234375,0
12,94,1,1,1,78,1,1,1,1,2,0,0,2,0.1276595744680851,0
19,72,0,2,1,96,0,0,3,0,0,2,0,1,0.2638888888888889,0
23,99,0,1,0,61,0,1,2,2,2,2,0,2,0.23232323232323232,0
26,65,0,1,1,67,1,1,4,2,1,1,0,1,0.4,0
20,98,2,1,1,69,2,0,2,2,2,1,1,2,0.20408163265306123,1
18,64,2,2,0,69,1,1,3,2,1,2,1,1,0.28125,0
21,69,1,1,1,80,2,1,2,1,2,2,1,2,0.30434782608695654,0
15,62,1,2,0,70,1,1,1,0,1,2,1,2,0.24193548387096775,0
33,88,1,0,0,84,1,1,1,0,1,1,0,2,0.375,0
10,94,2,1,1,74,2,1,3,2,1,2,1,1,0.10638297872340426,0
21,77,1,0,1,58,1,1,0,0,2,1,1,2,0.2727272727272727,0
32,97,2,0,1,97,0,1,1,0,2,2,1,1,0.32989690721649484,1
20,84,1,1,1,62,2,1,1,1,1,0,1,1,0.23809523809523808,0
19,85,2,2,0,78,0,1,2,0,2,1,1,2,0.2235294117647059,0
18,94,1,0,1,53,1,1,4,1,2,2,0,0,0.19148936170212766,0
19,72,1,1,1,96,0,1,1,1,2,2,2,1,0.2638888888888889,0
28,74,1,1,1,96,0,1,0,2,2,0,0,2,0.3783783783783784,0
7,96,2,1,1,68,1,1,2,0,2,0,0,2,0.07291666666666667,0
29,96,2,2,1,56,0,1,0,0,2,0,0,2,0.3020833333333333,1
11,99,1,2,1,88,2,0,4,1,0,0,1,2,0.1111111111111111,1
18,96,1,0,0,63,1,1,4,0,1,0,2,2,0.1875,0
24,93,2,1,1,96,1,1,0,1,1,2,2,1,0.25806451612903225,1
10,76,1,1,1,80,1,1,1,0,2,2,2,2,0.13157894736842105,0
23,100,0,1,1,93,1,1,4,0,1,0,2,1,0.23,1
32,79,0,2,1,61,1,1,0,0,2,2,1,2,0.4050632911392405,0
12,82,2,1,1,96,2,1,0,0,0,2,1,2,0.14634146341463414,0
21,81,0,1,1,61,2,1,3,1,0,1,0,1,0.25925925925925924,0
16,73,1,1,1,61,0,1,4,0,2,0,0,1,0.2191780821917808,0
23,63,1,1,1,94,2,1,2,1,1,0,2,2,0.36507936507936506,0
20,96,1,1,0,78,1,1,1,2,2,0,0,2,0.20833333333333334,0
16,92,1,1,1,90,2,1,6,2,1,0,0,2,0.17391304347826086,1
23,66,1,2,0,90,1,1,2,0,1,0,0,2,0.3484848484848485,0
31,91,1,1,1,82,1,1,2,1,2,2,0,2,0.34065934065934067,1
19,85,2,1,0,59,0,1,0,1,2,1,1,1,0.2235294117647059,0
24,76,2,2,1,85,1,1,2,0,1,2,2,2,0.3157894736842105,1
12,70,0,2,1,53,1,1,2,0,1,0,0,2,0.17142857142857143,0
23,88,1,1,0,82,1,1,0,1,1,1,1,2,0.26136363636363635,0
29,82,2,2,0,95,1,1,2,1,2,0,1,2,0.35365853658536583,1
22,84,2,1,1,89,1,1,2,1,1,0,0,2,0.2619047619047619,1
18,64,2,1,1,67,2,1,0,0,1,1,1,2,0.28125,0
20,79,2,0,1,91,2,0,2,0,1,1,1,1,0.25316455696202533,0
12,68,1,2,0,98,1,1,1,1,2,0,0,2,0.17647058823529413,0
24,68,0,0,0,67,2,0,0,0,2,2,0,0,0.35294117647058826,0
25,86,1,0,1,59,1,1,3,0,1,2,0,2,0.29069767441860467,0
17,96,2,1,0,60,1,1,1,0,1,0,1,2,0.17708333333333334,0
17,76,1,2,1,70,0,1,2,2,1,0,2,1,0.2236842105263158,0
22,68,2,1,1,53,2,1,1,1,1,0,0,1,0.3235294117647059,0
17,86,2,2,1,74,1,1,1,0,2,0,1,2,0.19767441860465115,0
20,95,2,1,1,87,0,1,0,0,1,2,2,1,0.21052631578947367,1
33,90,0,1,1,77,1,1,3,1,2,1,2,1,0.36666666666666664,1
19,95,0,2,1,99,1,1,0,0,1,0,2,1,0.2,0
18,81,2,0,1,73,2,1,1,1,2,0,0,2,0.2222222222222222,0
16,90,0,2,1,51,1,1,1,2,1,0,0,1,0.17777777777777778,0
24,66,0,2,0,74,1,1,0,2,2,0,1,1,0.36363636363636365,0
28,80,1,2,1,61,0,1,1,0,1,1,1,0,0.35,0
29,97,2,1,0,86,1,1,0,1,1,2,1,2,0.29896907216494845,1
16,95,0,1,1,65,2,1,0,1,1,0,1,2,0.16842105263157894,0
9,65,1,1,0,88,0,1,1,0,1,2,1,2,0.13846153846153847,0
26,67,1,0,1,71,2,1,3,0,1,0,2,2,0.3880597014925373,0
16,74,2,2,1,90,1,1,1,0,1,1,0,2,0.21621621621621623,0
25,72,0,0,1,78,0,1,8,1,2,2,0,2,0.3472222222222222,0
8,85,1,0,1,54,0,1,1,0,2,2,0,2,0.09411764705882353,0
25,96,1,2,1,69,0,1,0,0,1,0,0,1,0.2604166666666667,1
13,98,2,2,1,67,1,1,1,1,1,2,2,1,0.1326530612244898,1
24,86,1,2,1,91,0,1,0,0,2,2,1,2,0.27906976744186046,1
20,94,1,2,1,81,0,1,1,1,2,0,0,0,0.2127659574468085,0
14,81,0,1,0,89,1,0,6,0,2,0,1,2,0.1728395061728395,0
18,68,1,2,0,69,1,1,1,0,2,0,0,1,0.2647058823529412,0
24,81,1,1,1,85,1,0,1,1,2,0,1,1,0.2962962962962963,0
21,82,2,2,1,53,0,1,0,2,1,2,2,2,0.25609756097560976,0
24,90,1,0,1,52,0,1,0,0,1,1,1,2,0.26666666666666666,0
32,69,2,2,1,64,1,1,0,1,1,1,2,2,0.463768115942029,0
11,75,1,1,0,89,1,1,2,2,2,2,1,1,0.14666666666666667,0
30,75,1,1,0,77,1,1,0,0,1,2,0,1,0.4,0
21,98,1,2,1,70,1,1,0,0,2,2,1,2,0.21428571428571427,1
15,78,1,2,1,95,2,1,1,2,2,2,0,2,0.19230769230769232,0
12,90,2,2,1,75,0,0,2,1,1,0,2,2,0.13333333333333333,0
19,90,2,0,0,81,1,1,4,2,2,0,1,2,0.2111111111111111,1
26,71,1,0,1,99,1,1,1,1,2,2,0,0,0.36619718309859156,0
19,83,0,0,0,76,0,1,3,0,0,0,2,2,0.2289156626506024,0
29,96,0,0,0,89,1,1,2,0,2,0,0,0,0.3020833333333333,0
11,79,1,1,0,71,0,1,1,1,1,2,1,1,0.13924050632911392,0
20,98,2,2,1,52,1,1,0,1,1,2,1,0,0.20408163265306123,1
12,69,2,1,1,92,0,1,1,1,1,0,1,2,0.17391304347826086,0
22,63,1,2,1,97,2,1,5,1,1,0,0,2,0.3492063492063492,0
25,96,0,1,0,72,0,1,0,0,1,2,0,2,0.2604166666666667,0
17,94,1,1,1,75,1,1,1,0,2,2,2,1,0.18085106382978725,0
4,100,2,0,0,71,0,1,2,0,1,1,0,1,0.04,0
21,87,1,2,0,100,0,1,1,0,1,2,0,2,0.2413793103448276,0
23,97,1,2,0,95,1,1,0,1,2,2,2,1,0.23711340206185566,1
22,93,1,1,1,52,1,1,1,0,1,1,1,2,0.23655913978494625,0
27,94,0,1,1,89,1,1,3,0,1,2,1,2,0.2872340425531915,1
14,83,1,1,1,80,1,1,1,1,2,0,1,2,0.1686746987951807,0
24,75,2,2,1,51,2,0,1,1,2,1,0,2,0.32,0
27,97,2,2,0,72,1,1,6,0,1,0,1,2,0.27835051546391754,1
9,77,1,1,0,57,0,1,2,1,0,1,0,2,0.11688311688311688,0
22,82,0,1,1,94,2,1,0,1,1,2,0,1,0.2682926829268293,0
17,78,1,0,1,51,2,1,1,0,1,0,0,1,0.21794871794871795,0
20,83,2,0,1,94,1,1,1,0,1,0,0,2,0.24096385542168675,0
22,79,0,0,1,97,0,1,3,2,1,1,0,1,0.27848101265822783,0
17,62,2,0,1,54,0,1,2,1,2,0,1,2,0.27419354838709675,0
16,95,2,0,1,86,1,1,0,0,2,0,0,2,0.16842105263157894,0
20,78,1,1,0,77,1,1,3,1,1,2,0,1,0.2564102564102564,0
13,84,1,1,0,98,0,0,2,1,1,2,1,1,0.15476190476190477,0
13,66,2,1,1,90,1,1,2,0,1,2,0,1,0.19696969696969696,0
24,60,1,1,0,85,0,1,1,2,1,0,2,1,0.4,0
13,70,0,1,1,96,2,1,2,1,1,1,2,1,0.18571428571428572,0
24,88,0,1,0,58,1,1,1,0,2,1,0,2,0.2727272727272727,0
23,64,0,1,1,69,2,1,4,2,1,2,0,1,0.359375,0
10,96,2,2,1,92,1,1,1,0,0,0,0,2,0.10416666666666667,0
16,69,1,2,1,55,1,1,1,1,2,1,0,1,0.2318840579710145,0
27,68,1,1,1,97,0,1,1,1,1,1,1,2,0.39705882352941174,0
14,67,2,0,0,87,1,1,1,1,1,2,0,2,0.208955223880597,0
17,61,1,2,0,72,0,1,1,1,2,0,0,1,0.2786885245901639,0
23,91,2,2,0,67,2,1,2,0,1,2,1,2,0.25274725274725274,1
25,95,1,0,0,57,0,1,4,0,1,0,0,1,0.2631578947368421,0
18,85,1,0,1,55,2,1,3,1,2,0,0,2,0.21176470588235294,0
16,68,1,2,1,71,1,1,1,2,2,0,0,1,0.23529411764705882,0
29,71,2,1,0,92,0,1,1,0,1,2,0,2,0.4084507042253521,0
30,79,2,2,1,77,1,1,1,0,1,2,0,2,0.379746835443038,1
26,98,0,1,1,73,1,1,2,0,0,1,0,2,0.2653061224489796,0
21,70,2,2,0,66,1,1,1,1,0,0,1,1,0.3,1
15,89,2,0,1,58,0,1,2,0,1,1,0,1,0.16853932584269662,0
15,78,0,1,1,100,0,1,0,0,1,1,0,2,0.19230769230769232,0
23,72,0,2,1,51,1,1,2,0,1,2,1,0,0.3194444444444444,0
23,78,1,1,1,66,1,1,1,1,2,0,1,1,0.2948717948717949,0
28,63,1,0,0,88,2,1,4,1,2,0,0,0,0.4444444444444444,0
24,92,1,2,0,76,1,1,2,2,1,2,0,2,0.2608695652173913,1
11,70,1,0,1,66,0,1,1,1,2,1,0,2,0.15714285714285714,0
26,89,1,0,0,100,0,1,0,1,0,0,0,2,0.29213483146067415,0
14,63,1,1,0,81,0,1,0,1,0,2,0,2,0.2222222222222222,0
18,98,0,1,1,65,1,1,1,2,1,0,2,2,0.1836734693877551,0
22,68,1,2,0,92,2,1,2,2,1,0,0,2,0.3235294117647059,0
32,95,1,2,1,58,1,1,2,1,1,2,0,2,0.3368421052631579,1
39,92,1,1,0,73,1,1,1,1,1,1,2,1,0.42391304347826086,1
24,99,2,1,0,92,0,1,2,2,1,0,0,0,0.24242424242424243,1
19,79,0,1,1,99,2,1,1,0,1,1,1,1,0.24050632911392406,0
23,89,0,2,0,69,0,1,5,1,1,0,0,2,0.25842696629213485,1
25,75,0,2,0,57,2,1,4,0,2,2,1,2,0.3333333333333333,0
18,67,1,2,1,78,0,1,2,1,1,1,0,2,0.26865671641791045,0
31,78,2,2,1,97,0,1,0,1,2,0,0,2,0.3974358974358974,1
21,67,1,1,1,83,1,1,1,0,2,0,0,2,0.31343283582089554,0
23,99,1,1,1,80,0,1,3,0,0,0,0,2,0.23232323232323232,1
24,64,1,1,1,65,1,1,0,1,1,2,1,2,0.375,0
23,84,1,0,1,80,1,1,1,1,2,2,1,1,0.27380952380952384,0
25,85,1,0,1,94,1,1,3,1,2,2,0,1,0.29411764705882354,1
16,82,1,2,1,69,1,1,2,0,1,2,1,2,0.1951219512195122,0
17,86,0,1,0,62,0,1,2,1,2,2,0,2,0.19767441860465115,0
13,65,2,1,0,74,0,1,0,2,1,0,0,1,0.2,0
23,82,1,1,0,69,1,1,0,2,1,2,0,2,0.2804878048780488,0
25,71,1,2,1,73,1,1,1,0,1,0,0,2,0.352112676056338,0
23,98,1,0,0,55,1,1,3,2,2,0,0,2,0.23469387755102042,1
30,90,2,1,0,67,2,1,2,1,1,0,0,2,0.3333333333333333,1
20,99,0,1,0,91,1,1,2,1,0,1,0,2,0.20202020202020202,0
24,62,0,2,0,70,0,1,2,0,1,2,1,1,0.3870967741935484,0
13,71,1,1,0,98,1,1,0,1,1,2,1,2,0.18309859154929578,0
18,68,1,2,1,85,2,1,3,0,1,0,0,2,0.2647058823529412,0
24,60,1,1,1,68,1,1,0,1,0,0,2,2,0.4,0
25,70,2,2,1,63,1,1,1,1,2,2,1,1,0.35714285714285715,0
18,87,1,2,1,84,1,1,2,1,0,2,2,2,0.20689655172413793,1
20,69,2,1,0,65,1,1,1,0,1,0,0,2,0.2898550724637681,0
11,80,1,1,1,96,0,1,1,0,2,0,0,2,0.1375,0
18,96,2,1,0,56,0,1,2,1,1,0,1,2,0.1875,0
25,88,1,2,0,51,1,1,1,1,0,0,0,2,0.2840909090909091,0
23,76,1,1,1,61,1,1,3,1,0,2,0,2,0.3026315789473684,0
23,75,2,1,1,80,2,1,0,0,2,0,0,1,0.30666666666666664,0
20,78,0,1,1,92,0,1,1,1,1,2,0,0,0.2564102564102564,0
20,67,2,2,0,59,0,1,1,1,1,1,1,2,0.29850746268656714,0
16,85,1,0,0,79,0,1,1,2,1,0,1,2,0.18823529411764706,0
24,75,2,0,0,57,1,1,0,1,1,0,2,2,0.32,0
23,94,1,0,1,78,1,1,2,2,2,0,0,1,0.24468085106382978,1
23,90,2,1,1,51,1,1,0,0,2,1,0,2,0.25555555555555554,0
17,84,0,1,1,78,0,1,0,2,2,0,1,1,0.20238095238095238,0
7,75,1,2,1,76,1,1,0,1,0,2,1,1,0.09333333333333334,0
27,68,2,1,0,52,1,1,1,1,0,0,2,0,0.39705882352941174,0
17,91,2,0,1,84,1,1,7,0,2,0,1,1,0.18681318681318682,1
15,79,0,1,1,79,1,1,2,0,1,0,1,1,0.189873417721519,0
24,69,1,2,1,81,0,1,3,1,1,0,0,2,0.34782608695652173,0
18,68,1,1,1,76,2,1,2,2,1,0,2,2,0.2647058823529412,0
26,67,0,2,0,86,1,1,2,0,1,1,0,2,0.3880597014925373,0
24,91,1,0,1,76,2,1,1,0,0,2,1,2,0.26373626373626374,0
24,69,2,0,1,96,1,1,4,2,1,2,1,1,0.34782608695652173,0
22,83,2,2,0,96,1,0,2,1,2,2,1,2,0.26506024096385544,1
18,95,0,2,0,96,1,1,2,1,2,2,0,1,0.18947368421052632,0
21,95,1,1,0,63,1,1,1,0,1,2,2,2,0.22105263157894736,0
9,78,2,1,1,100,0,1,2,1,1,2,0,2,0.11538461538461539,0
22,61,2,1,0,63,0,1,1,0,1,2,2,2,0.36065573770491804,0
14,77,2,2,0,51,0,1,5,0,1,2,1,1,0.18181818181818182,0
12,84,2,1,1,98,2,1,1,0,1,2,0,2,0.14285714285714285,0
11,82,0,0,0,61,0,1,2,1,1,0,0,2,0.13414634146341464,0
27,86,1,1,1,79,1,1,2,0,2,2,1,2,0.313953488372093,1
16,66,2,2,0,99,1,1,1,0,2,2,0,1,0.24242424242424243,0
29,86,0,0,1,52,1,1,1,0,1,2,1,2,0.3372093023255814,0
17,67,0,1,0,63,2,1,1,0,2,1,1,0,0.2537313432835821,0
10,90,2,1,1,80,0,1,0,1,1,0,0,2,0.1111111111111111,0
13,74,2,2,1,88,0,1,3,0,1,0,1,2,0.17567567567567569,0
27,88,1,1,1,90,1,1,3,1,1,2,2,1,0.3068181818181818,1
19,62,2,1,1,94,1,1,0,2,0,0,2,2,0.3064516129032258,0
17,76,2,1,1,58,1,1,4,1,1,0,2,1,0.2236842105263158,0
21,88,2,0,1,69,1,1,4,1,1,0,1,2,0.23863636363636365,1
23,69,2,0,1,86,2,1,0,1,2,0,1,0,0.3333333333333333,0
27,92,1,1,1,86,2,1,0,0,0,2,0,1,0.29347826086956524,1
29,85,2,1,1,65,2,0,4,0,1,0,2,1,0.3411764705882353,1
18,84,1,1,1,65,1,1,2,1,1,1,0,2,0.21428571428571427,0
12,74,2,0,1,66,0,1,1,0,1,2,0,2,0.16216216216216217,0
18,79,2,1,1,95,0,1,1,0,2,1,0,1,0.22784810126582278,0
22,84,0,2,1,95,1,1,2,0,2,0,0,1,0.2619047619047619,0
14,88,1,1,1,66,1,1,4,1,2,2,0,2,0.1590909090909091,0
22,77,2,0,1,70,1,1,2,1,1,2,2,2,0.2857142857142857,0
20,68,2,0,1,99,2,1,0,0,1,2,1,1,0.29411764705882354,0
20,69,1,2,1,97,1,1,3,1,2,2,1,2,0.2898550724637681,0
15,60,1,1,1,81,0,1,4,0,2,2,0,2,0.25,0
19,72,2,1,1,52,0,1,1,0,1,2,0,2,0.2638888888888889,0
14,90,1,2,1,60,1,1,2,1,1,0,2,2,0.15555555555555556,0
25,92,0,2,0,72,1,1,1,1,1,2,0,2,0.2717391304347826,1
26,68,1,2,0,98,0,1,2,1,1,0,1,0,0.38235294117647056,0
14,80,2,0,1,90,2,1,2,0,2,1,1,0,0.175,0
11,97,1,2,1,60,1,1,0,1,0,2,0,2,0.1134020618556701,0
16,88,0,2,0,75,0,1,2,1,1,0,2,2,0.18181818181818182,0
19,89,1,1,1,88,0,1,1,1,2,2,0,2,0.21348314606741572,0
11,63,2,2,1,85,2,0,0,0,2,2,0,1,0.1746031746031746,0
14,69,1,1,1,89,2,1,2,2,2,2,0,1,0.2028985507246377,0
14,60,1,1,1,91,1,1,1,0,2,1,2,2,0.23333333333333334,0
21,89,0,0,1,65,1,1,2,0,0,0,1,2,0.23595505617977527,0
16,91,1,0,0,91,0,1,2,1,1,0,0,0,0.17582417582417584,0
21,74,1,1,1,52,1,1,3,1,1,2,0,2,0.28378378378378377,0
17,93,2,1,0,76,0,1,0,0,1,1,0,1,0.1827956989247312,0
18,65,2,1,1,96,1,1,1,2,1,0,0,2,0.27692307692307694,0
30,67,1,1,1,94,1,1,1,1,1,0,1,2,0.44776119402985076,0
28,74,1,2,0,90,2,1,2,1,1,2,2,2,0.3783783783783784,1
12,76,1,0,1,51,1,1,0,0,1,0,0,2,0.15789473684210525,0
25,74,0,2,1,94,2,1,0,0,1,2,0,1,0.33783783783783783,0
25,91,0,1,1,96,1,1,3,1,1,0,0,2,0.27472527472527475,1
13,64,1,2,1,83,0,1,1,2,1,2,0,2,0.203125,0
25,74,0,1,1,65,2,1,0,2,1,0,0,1,0.33783783783783783,0
29,93,2,2,0,74,1,1,3,1,2,2,0,2,0.3118279569892473,1
13,63,0,1,0,88,1,1,0,0,1,1,0,2,0.20634920634920634,0
14,98,1,1,1,91,0,1,0,0,1,1,0,1,0.14285714285714285,0
26,99,1,1,1,67,1,1,4,1,1,2,0,2,0.26262626262626265,1
22,64,1,2,0,66,0,1,1,1,1,0,1,2,0.34375,0
23,72,1,2,0,87,0,1,3,1,0,0,0,2,0.3194444444444444,0
22,75,2,1,1,84,0,1,3,2,1,1,1,2,0.29333333333333333,0
22,91,1,0,1,76,1,1,1,0,2,0,1,1,0.24175824175824176,0
12,84,2,2,1,71,1,0,2,1,1,2,1,1,0.14285714285714285,0
26,86,1,2,1,83,1,1,2,0,1,2,0,2,0.3023255813953488,1
27,90,0,1,0,52,0,0,2,0,2,2,1,2,0.3,1
19,65,1,2,1,54,1,1,0,0,2,0,0,0,0.2923076923076923,0
20,93,1,0,0,79,1,1,1,1,0,0,2,2,0.21505376344086022,0
11,88,2,2,1,61,0,1,2,1,1,0,2,2,0.125,0
23,83,2,2,1,89,0,1,1,1,1,1,0,0,0.27710843373493976,1
23,96,0,1,1,89,1,1,1,0,1,2,1,0,0.23958333333333334,0
20,88,0,1,1,85,1,1,2,1,1,1,0,2,0.22727272727272727,0
27,68,1,1,1,95,0,1,0,1,1,2,0,2,0.39705882352941174,0
18,77,2,1,1,57,0,1,1,0,2,1,2,2,0.23376623376623376,0
23,80,0,2,0,63,0,1,0,2,1,2,0,2,0.2875,0
14,62,1,2,1,63,1,1,2,0,1,2,1,1,0.22580645161290322,0
20,98,1,1,1,89,2,1,3,2,1,1,1,2,0.20408163265306123,1
